horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
10:04:36.133028729,0.25,68351,1828879,853729,384676,28714502,6674982,85227,3.143,2711941,1502668,99.55
10:04:38.012347274,0.25,62014,1633117,1375777,510793,30544996,7221785,93214,3.155,2954930,1660538,99.50
10:04:39.882096497,0.25,206981,3970778,4770681,1384797,27539880,6401289,79372,3.040,2610757,1408492,99.36
10:04:41.744530918,0.25,121347,2769407,901177,415279,27694052,6527127,78845,2.997,2630709,1455266,99.57
10:04:43.604259997,0.25,64125,1735805,3831693,1600515,29104801,7055918,84538,2.945,2871030,1607184,99.63
10:04:45.499733276,0.25,58634,1632749,1820984,912162,28302332,6373026,78792,3.045,2587827,1455217,99.75
10:04:47.369363584,0.25,66016,1740877,980948,459648,27570073,6300279,76975,3.027,2542941,1434895,99.66
10:04:49.267757361,0.25,67216,1760275,888421,404080,60687372,12929332,248702,4.105,6058049,2677330,99.56
10:04:51.136065012,0.25,65320,1781650,840704,392743,28122607,6523130,83834,3.163,2650572,1474207,99.71
10:04:53.013302428,0.25,1190906,21178496,6014670,2695217,101499346,19156103,310669,3.788,8202415,4013803,99.75
10:04:54.904846670,0.25,147877,3655018,2773105,1198346,46657302,8952516,106358,2.855,3724819,1916879,99.26
10:04:56.789422912,0.25,142280,3536772,2494640,1126991,64000887,14655102,190125,3.006,6324815,3139371,99.27
10:04:58.681540549,0.25,62675,1650312,962296,450842,27033994,6384446,76109,2.943,2585740,1447717,99.69
10:05:00.566296134,0.25,64192,1706018,9746216,2525918,29234131,6571618,80456,2.988,2692698,1502189,99.30
10:05:02.445073414,0.25,61467,1699188,877664,410040,58579062,13024177,208851,3.482,5998588,2692176,99.58
10:05:04.300270915,0.25,69943,1803506,883860,409053,27927375,6457474,80571,3.079,2616649,1458027,99.49
10:05:06.169351523,0.25,207570,4169818,820754,369395,28664842,6672565,82936,3.061,2709226,1510746,99.60
10:05:08.029308076,0.25,210144,4070857,847316,392650,29172850,6274937,74238,2.912,2549639,1390494,99.54
10:05:09.898436608,0.25,69174,1785104,1881875,911226,30780307,7367844,84465,2.776,3042199,1659146,99.75
10:05:11.769048371,0.25,65990,1794383,1797721,901802,27551870,6470906,75963,2.926,2595989,1461438,99.74
10:05:13.766788500,0.25,243512,5134462,2003753,991665,25556549,6072494,74517,3.026,2462847,1385507,99.63
10:05:15.648376648,0.25,63632,1724530,1000330,470613,28319329,6358462,76726,2.949,2601392,1444126,99.62
10:05:17.548586405,0.25,62427,1660560,909266,426630,58270681,11673719,228800,4.056,5641215,2461847,99.48
10:05:19.440788887,0.25,66693,1771122,932092,413803,54591110,10808218,196508,3.917,5016836,2344036,99.54
10:05:21.300272763,0.25,72374,1898977,786271,361571,29557456,6970539,86722,3.100,2797330,1566990,99.58
10:05:23.173910712,0.25,197750,4636484,1167476,471054,54313246,11041989,180971,3.606,5018664,2322645,99.68
10:05:25.052437734,0.25,69254,1808739,922814,433479,26662521,6235088,73676,2.931,2513534,1413789,99.56
10:05:26.940058692,0.25,70094,1851113,1014418,479049,25899022,5932151,71551,2.986,2396447,1323680,99.67
10:05:28.794697205,0.25,60573,1603593,875320,413457,26452139,6303784,74461,2.944,2528997,1422128,99.65
10:05:30.659138799,0.25,59842,1634187,867741,408492,29551727,6562600,83948,3.152,2663539,1471430,99.56
10:05:32.524746283,0.25,62563,1766855,852662,410152,796947028,154329079,3320021,4.678,70969713,30903377,99.66
10:05:34.393035949,0.25,204164,3892329,832506,381833,29103131,6799851,81482,2.995,2720538,1517742,99.58
10:05:36.254721004,0.25,71884,1787107,6676226,1793833,209604059,35985014,308586,2.219,13905834,6601575,99.65
10:05:38.098432812,0.25,68054,1813290,1808614,897042,24532892,5881483,72734,3.052,2382967,1332121,99.54
10:05:39.962693073,0.25,71673,1870583,946623,460666,28792632,6451794,74859,2.859,2618130,1476354,99.56
10:05:41.835890140,0.25,71170,1871057,945836,423553,58163996,12056127,227880,3.925,5805954,2540717,99.58
