hora,cpu
17:03:21.805146291,3
17:03:22.885682831,2.4
17:03:23.985918984,3.6
17:03:25.085470186,2.4
17:03:26.191517436,1.5
17:03:27.253482187,1.8
17:03:28.331739593,1.8
17:03:29.393661989,3.6
17:03:30.465309996,1.8
17:03:31.513532879,3.3
17:03:32.589153090,0.9
17:03:33.669276757,2.4
17:03:34.732819165,1.8
17:03:35.812372667,3.6
17:03:36.915017585,2.4
17:03:38.011788574,2.4
17:03:39.076288244,2.1
17:03:40.156866821,2.4
17:03:41.255265022,3.8
17:03:42.322900750,2.1
17:03:43.374068970,2.1
17:03:44.454000341,2.4
17:03:45.526631596,3.9
17:03:46.607365451,2.4
17:03:47.661694516,2.7
17:03:48.741828729,1.5
17:03:49.820941068,4.2
17:03:50.882888612,2.1
17:03:51.962767238,2.7
17:03:53.048920246,1.8
17:03:54.110615016,2.4
17:03:55.192141273,1.5
17:03:56.271126863,2.1
17:03:57.336758468,0.9
17:03:58.413328335,1.2
17:03:59.512954823,3
17:04:00.566190554,1.2
17:04:01.650393796,4
17:04:02.724090015,1.8
17:04:03.774077731,3.6
17:04:04.853588592,1.8
17:04:05.916061586,2.1
17:04:06.994632600,1.5
17:04:08.093225463,1.2
17:04:09.151548313,2.4
17:04:10.235966204,1.2
17:04:11.316218074,4.2
17:04:12.386790574,1.8
17:04:13.466006661,1.8
17:04:14.548292360,2.1
17:04:15.614544041,2.1
17:04:16.694738286,2.7
17:04:17.804857598,2.4
17:04:18.887718328,1.5
17:04:19.952418700,2.1
17:04:21.033676672,2.1
17:04:22.118214254,2.1
17:04:23.197731707,2.1
17:04:24.277288374,1.8
17:04:25.358332164,1.2
17:04:26.418054991,2.7
17:04:27.520670355,1.5
17:04:28.598809568,2.4
17:04:29.682572075,2.1
17:04:30.748537243,1.5
17:04:31.828847681,2.4
17:04:32.910815032,2.4
17:04:33.978884082,2.4
17:04:35.059339559,2.4
17:04:36.140551487,2.1
17:04:37.208336829,1.2
17:04:38.286311218,2.7
17:04:39.364365082,2.1
17:04:40.433649623,2.1
17:04:41.511347337,3.3
17:04:42.569919960,1.2
17:04:43.650201504,1.2
17:04:44.732402147,1.8
17:04:45.798358828,2.1
17:04:46.885029540,1.2
17:04:47.966235231,2.1
17:04:49.036089534,1.5
17:04:50.117949693,1.8
17:04:51.196525027,3.3
17:04:52.251472540,2.4
17:04:53.301008314,2.1
17:04:54.413873730,1.8
17:04:55.494620235,1.5
17:04:56.572954825,3.3
17:04:57.635541076,1.5
17:04:58.715890647,2.4
17:04:59.819006683,1.5
17:05:00.899848068,1.8
17:05:01.976473800,1.8
17:05:03.060310784,1.8
17:05:04.139805971,3.3
17:05:05.208009977,1.5
17:05:06.288154528,3
17:05:07.369861983,2.1
17:05:08.441929758,1.8
17:05:09.521866646,2.4
17:05:10.624377865,1.8
17:05:11.685830700,3.6
17:05:12.762578694,1.8
17:05:13.816329438,1.8
17:05:14.922189582,3.6
17:05:16.027073428,2.4
17:05:17.127126104,1.5
17:05:18.206181257,1.5
17:05:19.283012515,2.7
17:05:20.360197727,2.7
17:05:21.412732106,3.9
17:05:22.491844749,3.3
17:05:23.577445315,1.5
17:05:24.633078730,1.8
17:05:25.716390452,4.2
17:05:26.817324453,1.2
17:05:27.873210775,1.8
17:05:28.961871987,2.7
17:05:30.044079071,2.1
17:05:31.103232917,2.1
17:05:32.186213116,1.5
17:05:33.271575485,1.8
17:05:34.370989896,2.1
17:05:35.446412272,1.2
