horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
12:05:26.000099574,0.25,93409,5298047,5237016,505428,27007717,11496557,95984,1.807,5310881,1393943,8.74
12:05:28.448658440,0.25,92867,5346726,5430706,570617,50545830,16350805,245111,3.201,7656883,1954283,8.70
12:05:30.808111308,0.25,85456,5318184,7576647,1066384,205294205,62772421,1202460,3.868,31089103,6240895,6.07
12:05:33.355701714,0.25,84499,5218069,5179080,511023,27128362,11812967,93937,1.728,5435725,1431317,8.25
12:05:35.767528182,0.25,92839,5380958,5911190,668787,27031039,11786237,94112,1.720,5472433,1427760,7.31
12:05:38.167827860,0.25,102112,5536182,5194183,511867,27342156,12057602,97962,1.760,5566787,1458404,2.73
12:05:40.540165117,0.25,94733,5275724,5383087,557067,47994537,15630265,235910,3.237,7289009,1870780,6.75
12:05:42.935931889,0.25,89759,5139363,7656167,1077538,26589698,11651162,100917,1.869,5399630,1412251,7.46
12:05:45.296637564,0.25,249456,7551242,5141513,518472,25650921,11275189,87117,1.694,5143593,1378799,8.15
12:05:47.614237996,0.25,94578,5341857,5274013,512155,29972955,12793062,109593,1.879,5833099,1552447,nosymbolsfoundin/bin/sleep,maybeinstalladebugpackage?
7.71
12:05:49.971043576,0.25,90831,5229343,7021431,856966,38864299,16552775,165875,2.168,7649650,2049190,4.46
12:05:52.547494155,0.25,91435,5274648,5529737,549190,43997373,16093252,251274,3.329,7547374,1925392,8.40
12:05:54.968360177,0.25,86274,5271359,7371021,1052959,27127912,11700192,100702,1.847,5451969,1418659,7.56
12:05:57.300224108,0.25,237450,7336465,5370981,546860,28847670,12018770,106166,1.903,5577713,1448125,7.67
12:05:59.821617654,0.25,87609,5324494,7573609,903304,28299014,12270629,100403,1.772,5664926,1484242,8.82
12:06:02.224312268,0.25,107507,5704582,5586904,592798,25594784,11477607,83905,1.593,5268255,1397718,nosymbolsfoundin/bin/sleep,maybeinstalladebugpackage?
4.82
12:06:04.606906313,0.25,97436,5851603,5294314,521716,47639020,15584399,235020,3.201,7341105,1869324,nosymbolsfoundin/bin/sleep,maybeinstalladebugpackage?
8.42
12:06:07.061311508,0.25,103411,5624299,7598172,1083667,27518407,12140065,94375,1.687,5594114,1496722,nosymbolsfoundin/bin/sleep,maybeinstalladebugpackage?
8.07
12:06:09.451362666,0.25,491941,18885455,5508608,562922,41160143,17386288,193167,2.490,7756823,2058336,8.21
12:06:11.811414587,0.25,3218894,81662827,10296781,1230560,71358830,21576940,325041,3.153,10309246,2556073,3.51
12:06:14.444465573,0.25,112511,5845153,5448717,585422,28049739,11846389,102081,1.875,5443852,1436398,8.65
12:06:16.836701516,0.25,100494,5656911,5691811,612507,49056946,15835170,234786,3.151,7452259,1906089,7.69
12:06:19.185174666,0.25,102441,5695118,20016998,2429708,27101938,11989774,87544,1.590,5507155,1469421,8.12
12:06:21.504411493,0.25,239684,7838698,5596951,578267,27824514,12241448,95951,1.720,5577288,1483926,7.96
12:06:23.916816647,0.25,92165,5525779,5802350,613653,28126263,12026034,98160,1.763,5567974,1460615,7.45
12:06:26.260173196,0.25,101888,5801330,5629117,600092,26543799,11844217,87232,1.614,5405268,1433394,4.04
12:06:28.604595262,0.25,98044,5597350,5331967,519704,27439838,12185037,92472,1.662,5563063,1479483,8.43
12:06:30.954554396,0.25,82361,5320706,5411627,536656,129490561,42402407,828031,3.975,20831259,4446650,5.11
12:06:33.476360278,0.25,87158,5486632,6963300,937767,27105531,11916628,95438,1.757,5433108,1440275,8.03
12:06:35.834375429,0.25,84005,5329525,5731221,607590,25601455,11871159,91763,1.662,5520575,1436829,8.02
12:06:38.202997581,0.25,106238,5705226,5741264,631629,28284323,12169577,101813,1.814,5611105,1472642,3.01
12:06:40.643539579,0.25,92640,5250631,5123676,492500,27799011,11783965,96781,1.794,5394525,1428159,7.27
12:06:42.985964930,0.25,83647,5148527,5588520,565026,52285194,16790035,257020,3.254,7899792,2021254,6.87
12:06:45.339749623,0.25,100089,5488585,7416814,1021658,26562756,11638678,86977,1.636,5317800,1418413,8.45
12:06:47.662680445,0.25,249556,7574873,5102203,499379,25701751,11127061,86310,1.670,5167850,1352627,8.16
12:06:50.078972875,0.25,189724,7634109,5182794,495273,28086482,11795913,104020,1.916,5430306,1433376,7.49
